"Profile.Name","Start.Time","Duration","Attributes","Title","Supplemental.Video.Type","Device.Type","Bookmark","Latest.Bookmark","Country"
"Astrid",2019-09-04 19:24:38,"00:00:05","Autoplayed: user action: None; ","Workin' Moms: Season 2 (Trailer)","TRAILER","Netflix Firefox MAC (Cadmium) HTML 5","00:00:05","00:00:05","GB (United Kingdom)"
"Astrid",2019-09-02 20:00:53,"00:18:59","","Workin' Moms: Season 3: Of Rights and Men (Episode 2)","","Netflix Firefox MAC (Cadmium) HTML 5","00:21:16","00:21:16","GB (United Kingdom)"
"Astrid",2019-09-01 17:34:46,"00:01:45","Autoplayed: user action: None; ","Workin' Moms: Season 3: Of Rights and Men (Episode 2)","","Netflix Firefox MAC (Cadmium) HTML 5","00:02:17","Not latest view","GB (United Kingdom)"
"Astrid",2019-09-01 17:13:18,"00:21:15","","Workin' Moms: Season 3: Birth Daze (Episode 1)","","Netflix Firefox MAC (Cadmium) HTML 5","00:21:15","00:21:15","GB (United Kingdom)"
"Astrid",2019-09-01 17:13:10,"00:00:04","","Workin' Moms: Season 2: 2005 (Episode 1)","","Netflix Firefox MAC (Cadmium) HTML 5","00:00:05","00:00:05","GB (United Kingdom)"
"Astrid",2019-09-01 17:12:30,"00:00:01","","Workin' Moms: Season 2: 2005 (Episode 1)","","Netflix Firefox MAC (Cadmium) HTML 5","00:00:01","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-26 09:57:15,"00:05:41","","The Great British Bake Off: Season 2: Pies (Episode 5)","","Apple iPhone 7 (GSM)","00:06:47","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-26 09:02:55,"00:51:59","","The Great British Bake Off: Season 2: Biscuits (Episode 4)","","Apple iPhone 7 (GSM)","00:57:55","00:57:55","GB (United Kingdom)"
"Astrid",2019-08-26 08:25:29,"00:04:44","","The Great British Bake Off: Season 2: Biscuits (Episode 4)","","Apple iPhone 7 (GSM)","00:05:54","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-26 06:54:36,"00:57:24","","The Great British Bake Off: Season 2: Bread (Episode 3)","","Apple iPhone 7 (GSM)","00:57:59","00:57:59","GB (United Kingdom)"
"Astrid",2019-08-26 05:58:24,"00:56:03","","The Great British Bake Off: Season 2: Tarts (Episode 2)","","Apple iPhone 7 (GSM)","00:57:58","00:57:58","GB (United Kingdom)"
"Astrid",2019-08-26 05:31:43,"00:26:38","","The Great British Bake Off: Season 2: Cakes (Episode 1)","","Apple iPhone 7 (GSM)","00:58:07","00:58:07","GB (United Kingdom)"
"Astrid",2019-08-17 19:03:28,"00:30:53","Autoplayed: user action: Unspecified; ","The Great British Bake Off: Season 2: Cakes (Episode 1)","","Netflix Chrome MAC (Cadmium) HTML 5","00:31:09","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-17 18:10:33,"00:34:48","","The Great British Bake Off: Season 1: Tea Party (Final) (Episode 6)","","Netflix Chrome MAC (Cadmium) HTML 5","00:58:14","00:58:14","GB (United Kingdom)"
"Astrid",2019-08-17 18:10:19,"00:00:11","Autoplayed: user action: None; ","Workin' Moms: Season 2 (Trailer)","TRAILER","Netflix Chrome MAC (Cadmium) HTML 5","00:00:11","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-17 17:44:23,"00:24:48","","The Great British Bake Off: Season 1: Tea Party (Final) (Episode 6)","","Apple iPad Mini 4 WiFi","00:24:48","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-17 15:31:41,"00:57:42","","The Great British Bake Off: Season 1: Pastry (Episode 5)","","Apple iPad Mini 4 WiFi","00:57:42","00:57:42","GB (United Kingdom)"
"Astrid",2019-08-17 15:10:05,"00:21:34","","The Great British Bake Off: Season 1: Pudding (Episode 4)","","Apple iPad Mini 4 WiFi","00:57:39","00:57:39","GB (United Kingdom)"
"Astrid",2019-08-14 16:35:56,"00:35:44","","The Great British Bake Off: Season 1: Pudding (Episode 4)","","Apple iPad Mini 4 WiFi","00:36:04","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-14 15:43:52,"00:34:49","","The Great British Bake Off: Season 1: Bread (Episode 3)","","Apple iPad Mini 4 WiFi","00:57:37","00:57:37","GB (United Kingdom)"
"Astrid",2019-08-12 20:15:13,"00:23:07","","Bread","","Apple iPad Mini 4 WiFi","00:23:08","Not latest view","CH (Switzerland)"
"Astrid",2019-08-12 20:01:22,"00:13:50","","Biscuits","","Apple iPad Mini 4 WiFi","00:57:39","00:57:39","CH (Switzerland)"
"Astrid",2019-08-12 17:35:37,"00:43:48","","Biscuits","","Apple iPad Mini 4 WiFi","00:43:48","Not latest view","CH (Switzerland)"
"Astrid",2019-08-12 16:34:29,"00:58:44","","Cake","","Apple iPad Mini 4 WiFi","00:58:44","00:58:44","CH (Switzerland)"
"Astrid",2019-08-11 15:12:49,"00:49:44","Autoplayed: user action: None; ","The Last Czars: Season 1: The House of Special Purpose (Episode 6)","","Apple iPad Mini 4 WiFi","00:49:55","00:49:55","CH (Switzerland)"
"Astrid",2019-08-11 14:42:12,"00:27:26","","The Last Czars: Season 1: Revolution (Episode 5)","","Apple iPad Mini 4 WiFi","00:44:00","00:44:00","CH (Switzerland)"
"Astrid",2019-08-11 14:41:58,"00:00:08","Autoplayed: user action: None; ","GLOW: Season 3 (:30 Product Preview)","PREVIEW","Apple iPad Mini 4 WiFi","00:00:08","00:00:08","CH (Switzerland)"
"Astrid",2019-08-10 17:29:43,"00:16:34","Autoplayed: user action: None; ","The Last Czars: Season 1: Revolution (Episode 5)","","Apple iPad Mini 4 WiFi","00:16:44","Not latest view","CH (Switzerland)"
"Astrid",2019-08-10 16:41:39,"00:44:02","","The Last Czars: Season 1: War (Episode 4)","","Apple iPad Mini 4 WiFi","00:44:03","00:44:03","CH (Switzerland)"
"Astrid",2019-08-09 21:09:07,"00:21:22","","Sherlock: Series 4: The Six Thatchers (Episode 1)","","Apple iPad Mini 4 WiFi","00:21:38","Not latest view","DK (Denmark)"
"Astrid",2019-08-09 21:05:21,"00:05:37","","Sherlock: Series 3: His Last Vow (Episode 3)","","Apple iPad Mini 4 WiFi","00:49:50","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-09 21:05:15,"01:26:02","","Sherlock: Series 3: The Empty Hearse (Episode 1)","","Apple iPad Mini 4 WiFi","01:25:52","01:25:52","GB (United Kingdom)"
"Astrid",2019-08-09 19:49:16,"00:18:56","","Dear White People: Volume 3: Chapter X (Episode 10)","","Apple iPad Mini 4 WiFi","00:34:45","00:34:45","CH (Switzerland)"
"Astrid",2019-08-09 17:21:55,"00:15:58","","Dear White People: Volume 3: Chapter X (Episode 10)","","Apple iPad Mini 4 WiFi","00:15:58","Not latest view","CH (Switzerland)"
"Astrid",2019-08-09 16:57:27,"00:24:26","","Dear White People: Volume 3: Chapter IX (Episode 9)","","Apple iPad Mini 4 WiFi","00:24:26","00:24:26","CH (Switzerland)"
"Astrid",2019-08-09 16:18:36,"00:25:38","","Dear White People: Volume 3: Chapter VIII (Episode 8)","","Apple iPad Mini 4 WiFi","00:29:18","00:29:18","CH (Switzerland)"
"Astrid",2019-08-09 16:18:03,"00:00:13","","Dear White People: Volume 3: Chapter VIII (Episode 8)","","Apple iPad Mini 4 WiFi","00:03:39","Not latest view","CH (Switzerland)"
"Astrid",2019-08-08 17:18:16,"00:03:25","","Dear White People: Volume 3: Chapter VIII (Episode 8)","","Apple iPad Mini 4 WiFi","00:03:25","Not latest view","CH (Switzerland)"
"Astrid",2019-08-08 14:47:51,"00:32:09","","Dear White People: Volume 3: Chapter VII (Episode 7)","","Apple iPad Mini 4 WiFi","00:31:59","00:31:59","CH (Switzerland)"
"Astrid",2019-08-08 14:19:40,"00:28:01","","Dear White People: Volume 3: Chapter VI (Episode 6)","","Apple iPad Mini 4 WiFi","00:28:01","00:28:01","CH (Switzerland)"
"Astrid",2019-08-08 13:46:15,"00:27:42","","Dear White People: Volume 3: Chapter V (Episode 5)","","Apple iPad Mini 4 WiFi","00:27:32","00:27:32","CH (Switzerland)"
"Astrid",2019-08-08 13:33:07,"00:13:06","","Dear White People: Volume 3: Chapter IV (Episode 4)","","Apple iPad Mini 4 WiFi","00:24:58","00:24:58","CH (Switzerland)"
"Astrid",2019-08-07 19:12:59,"00:12:00","","Dear White People: Volume 3: Chapter IV (Episode 4)","","Apple iPad Mini 4 WiFi","00:12:01","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-07 19:09:39,"00:00:02","","Dear White People: Volume 3: Chapter IV (Episode 4)","","Netflix Firefox MAC (Cadmium) HTML 5","00:00:07","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-07 18:38:26,"00:31:12","Autoplayed: user action: None; ","Dear White People: Volume 3: Chapter III (Episode 3)","","Netflix Firefox MAC (Cadmium) HTML 5","00:31:07","00:31:07","GB (United Kingdom)"
"Astrid",2019-08-07 18:08:01,"00:29:56","","Dear White People: Volume 3: Chapter II (Episode 2)","","Netflix Firefox MAC (Cadmium) HTML 5","00:29:41","00:29:41","GB (United Kingdom)"
"Astrid",2019-08-07 17:39:45,"00:27:54","","Dear White People: Volume 3: Chapter I (Episode 1)","","Netflix Firefox MAC (Cadmium) HTML 5","00:27:54","00:27:54","GB (United Kingdom)"
"Astrid",2019-08-07 17:37:19,"00:02:23","","Dear White People: Volume 2: Chapter VIII (Episode 8)","","Netflix Firefox MAC (Cadmium) HTML 5","00:02:23","00:02:23","GB (United Kingdom)"
"Astrid",2019-08-07 17:37:09,"00:00:04","Autoplayed: user action: None; ","Dear White People: Volume 3 (Trailer)","TRAILER","Netflix Firefox MAC (Cadmium) HTML 5","00:00:04","00:00:04","GB (United Kingdom)"
"Astrid",2019-08-06 19:56:39,"00:00:05","Autoplayed: user action: None; ","Dear White People: Volume 3 (Trailer)","TRAILER","Netflix Chrome MAC (Cadmium) HTML 5","00:00:06","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-06 19:56:33,"00:00:04","Autoplayed: user action: None; ","Dear White People (Trailer)","TRAILER","Netflix Chrome MAC (Cadmium) HTML 5","00:00:04","00:00:04","GB (United Kingdom)"
"Astrid",2019-08-06 19:49:38,"00:06:36","","The Great British Bake Off: Season 7: The Final (Episode 10)","","Netflix Chrome MAC (Cadmium) HTML 5","00:59:32","00:59:32","GB (United Kingdom)"
"Astrid",2019-08-06 19:06:28,"00:02:59","","The Great British Bake Off: Season 7: The Final (Episode 10)","","Netflix Chrome MAC (Cadmium) HTML 5","00:52:56","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-06 17:58:48,"00:35:28","","The Great British Bake Off: Season 7: The Final (Episode 10)","","Apple iPad Mini 4 WiFi","00:50:07","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-06 17:32:02,"00:01:48","","The Great British Bake Off: Season 7: The Final (Episode 10)","","Netflix Chrome MAC (Cadmium) HTML 5","00:17:29","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-06 16:41:26,"00:16:20","","The Great British Bake Off: Season 7: The Final (Episode 10)","","Apple iPad Mini 4 WiFi","00:16:20","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-06 16:41:08,"00:00:10","","The Great British Bake Off: Season 7: Patisserie Week (Episode 9)","","Apple iPad Mini 4 WiFi","00:58:27","00:58:27","GB (United Kingdom)"
"Astrid",2019-08-06 16:40:57,"00:00:04","","The Great British Bake Off: Season 7: Tudor Week (Episode 8)","","Apple iPad Mini 4 WiFi","00:58:24","00:58:24","GB (United Kingdom)"
"Astrid",2019-08-06 16:40:27,"00:00:25","","The Great British Bake Off: Season 7: Dessert Week (Episode 7)","","Apple iPad Mini 4 WiFi","00:58:07","00:58:07","GB (United Kingdom)"
"Astrid",2019-08-04 20:08:30,"00:00:01","","The Great British Bake Off: Season 7: The Final (Episode 10)","","Netflix Firefox MAC (Cadmium) HTML 5","00:00:56","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-04 19:51:40,"00:16:40","","The Great British Bake Off: Season 7: Patisserie Week (Episode 9)","","Netflix Firefox MAC (Cadmium) HTML 5","00:57:38","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-04 14:30:27,"00:41:03","Autoplayed: user action: Unspecified; ","The Great British Bake Off: Season 7: Patisserie Week (Episode 9)","","Netflix Firefox MAC (Cadmium) HTML 5","00:41:08","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-04 13:03:41,"00:53:13","","The Great British Bake Off: Season 7: Tudor Week (Episode 8)","","Netflix Firefox MAC (Cadmium) HTML 5","00:57:41","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-04 12:00:10,"00:03:47","Autoplayed: user action: Unspecified; ","The Great British Bake Off: Season 7: Tudor Week (Episode 8)","","Netflix Firefox MAC (Cadmium) HTML 5","00:04:58","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-04 11:14:23,"00:45:41","","The Great British Bake Off: Season 7: Dessert Week (Episode 7)","","Netflix Firefox MAC (Cadmium) HTML 5","00:57:51","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-04 11:13:33,"00:00:39","Autoplayed: user action: None; ","Workin' Moms: Season 1_hook_primary_16x9","HOOK","Netflix Firefox MAC (Cadmium) HTML 5","00:00:01","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-04 11:13:10,"00:00:18","Autoplayed: user action: None; ","Dear White People: Volume 3 (Trailer)","TRAILER","Netflix Firefox MAC (Cadmium) HTML 5","00:00:18","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-03 20:01:02,"00:00:06","Autoplayed: user action: None; ","The Letdown: Season 2 (Trailer)","TRAILER","FireTV Stick 2016","00:00:06","00:00:06","GB (United Kingdom)"
"Astrid",2019-08-03 19:31:55,"00:28:37","Autoplayed: user action: None; ","The Letdown: Season 2: Shameless (Episode 6)","","FireTV Stick 2016","00:28:43","00:28:43","GB (United Kingdom)"
"Astrid",2019-08-03 19:01:59,"00:26:35","","The Letdown: Season 2: Rat Park (Episode 5)","","FireTV Stick 2016","00:30:35","00:30:35","GB (United Kingdom)"
"Astrid",2019-08-03 18:52:01,"00:00:01","Autoplayed: user action: Unspecified; ","The Letdown: Season 2: Rat Park (Episode 5)","","FireTV Stick 2016","00:04:01","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-03 17:11:40,"00:13:48","","The Great British Bake Off: Season 7: Dessert Week (Episode 7)","","Apple iPad Mini 4 WiFi","00:14:26","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-03 16:54:12,"00:17:27","","The Great British Bake Off: Season 7: Botanical Week (Episode 6)","","Apple iPad Mini 4 WiFi","00:57:39","00:57:39","GB (United Kingdom)"
"Astrid",2019-08-03 16:10:31,"00:40:24","","The Great British Bake Off: Season 7: Botanical Week (Episode 6)","","Netflix Firefox MAC (Cadmium) HTML 5","00:40:29","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-03 15:41:48,"00:26:51","","The Great British Bake Off: Season 7: Pastry Week (Episode 5)","","Netflix Firefox MAC (Cadmium) HTML 5","00:57:37","00:57:37","GB (United Kingdom)"
"Astrid",2019-08-02 21:29:35,"00:02:26","","The Letdown: Season 2: Rat Park (Episode 5)","","FireTV Stick 2016","00:04:00","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-02 21:22:21,"00:01:28","Autoplayed: user action: None; ","The Letdown: Season 2: Rat Park (Episode 5)","","FireTV Stick 2016","00:01:34","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-02 20:51:23,"00:30:57","Autoplayed: user action: None; ","The Letdown: Season 2: Heavy Heart (Episode 4)","","FireTV Stick 2016","00:31:03","00:31:03","GB (United Kingdom)"
"Astrid",2019-08-02 20:16:34,"00:31:13","Autoplayed: user action: Unspecified; ","The Letdown: Season 2: He's a Girl (Episode 3)","","FireTV Stick 2016","00:31:19","00:31:19","GB (United Kingdom)"
"Astrid",2019-08-02 19:45:24,"00:28:54","Autoplayed: user action: Unspecified; ","The Letdown: Season 2: The Dilemma (Episode 2)","","FireTV Stick 2016","00:28:54","00:28:54","GB (United Kingdom)"
"Astrid",2019-08-01 19:04:52,"00:00:02","","The Letdown: Season 2: The Dilemma (Episode 2)","","Chrome PC (Cadmium)","00:00:08","Not latest view","GB (United Kingdom)"
"Astrid",2019-08-01 18:35:47,"00:29:04","Autoplayed: user action: Unspecified; ","The Letdown: Season 2: One (Episode 1)","","Chrome PC (Cadmium)","00:29:04","00:29:04","GB (United Kingdom)"
"Astrid",2019-08-01 18:35:30,"00:00:15","Autoplayed: user action: None; ","The Letdown (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:16","00:00:16","GB (United Kingdom)"
"Astrid",2019-08-01 18:34:27,"00:00:22","Autoplayed: user action: Unspecified; ","Sherlock: Series 2: The Hounds of Baskerville (Episode 2)","","Chrome PC (Cadmium)","00:00:31","00:00:31","GB (United Kingdom)"
"Astrid",2019-08-01 18:34:09,"00:00:05","Autoplayed: user action: None; ","Workin' Moms: Season 2 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:05","Not latest view","GB (United Kingdom)"
"Astrid",2019-07-26 20:39:05,"00:41:13","Autoplayed: user action: Unspecified; ","Sherlock: Series 2: A Scandal in Belgravia (Episode 1)","","Netflix Firefox MAC (Cadmium) HTML 5","01:29:06","01:29:06","GB (United Kingdom)"
"Astrid",2019-07-24 16:39:37,"00:29:49","","The Great British Bake Off: Season 7: Pastry Week (Episode 5)","","Apple iPad Mini 4 WiFi","00:30:46","Not latest view","GB (United Kingdom)"
"Astrid",2019-07-23 20:34:54,"00:00:08","","The Great British Bake Off: Season 7: Pastry Week (Episode 5)","","Apple iPad Mini 4 WiFi","00:00:08","Not latest view","GB (United Kingdom)"
"Astrid",2019-07-23 20:11:32,"00:22:30","","The Great British Bake Off: Season 7: Batter Week (Episode 4)","","Apple iPad Mini 4 WiFi","00:57:34","00:57:34","GB (United Kingdom)"
"Astrid",2019-07-23 18:07:24,"00:18:00","","The Great British Bake Off: Season 7: Batter Week (Episode 4)","","Apple iPad Mini 4 WiFi","00:35:04","Not latest view","GB (United Kingdom)"
"Astrid",2019-07-23 17:45:03,"00:15:46","","The Great British Bake Off: Season 7: Batter Week (Episode 4)","","Apple iPad Mini 4 WiFi","00:17:03","Not latest view","GB (United Kingdom)"
"Astrid",2019-07-23 16:47:23,"00:57:27","","The Great British Bake Off: Season 7: Bread Week (Episode 3)","","Apple iPad Mini 4 WiFi","00:57:26","00:57:26","GB (United Kingdom)"
"Astrid",2019-07-22 20:08:22,"00:57:33","","The Great British Bake Off: Season 7: Biscuit Week (Episode 2)","","Apple iPad Mini 4 WiFi","00:58:04","00:58:04","GB (United Kingdom)"
"Astrid",2019-07-22 19:58:15,"00:10:05","","The Great British Bake Off: Season 7: Cake Week (Episode 1)","","Apple iPad Mini 4 WiFi","00:57:41","00:57:41","GB (United Kingdom)"
"Astrid",2019-07-22 17:08:33,"00:47:27","","The Great British Bake Off: Season 7: Cake Week (Episode 1)","","Netflix Firefox MAC (Cadmium) HTML 5","00:47:36","Not latest view","GB (United Kingdom)"
"Astrid",2019-07-22 17:08:32,"00:47:27","Autoplayed: user action: Unspecified; ","The Great British Bake Off: Season 7: Cake Week (Episode 1)","","Netflix Firefox MAC (Cadmium) HTML 5","00:47:36","Not latest view","GB (United Kingdom)"
"Astrid",2019-07-22 17:07:01,"00:01:25","Autoplayed: user action: None; ","Season 4 Trailer: Queer Eye","TRAILER","Netflix Firefox MAC (Cadmium) HTML 5","00:01:25","00:01:25","GB (United Kingdom)"
"Astrid",2019-07-21 19:27:18,"00:00:26","Autoplayed: user action: None; ","The Great British Bake Off: Season 7: Cake Week (Episode 1)","","FireTV Stick 2016","00:00:30","Not latest view","GB (United Kingdom)"
"Astrid",2019-07-21 18:58:34,"00:28:41","","The Great British Bake Off: Season 6: Special: Christmas  2015 (Episode 11)","","FireTV Stick 2016","00:59:01","00:59:01","GB (United Kingdom)"
"Astrid",2019-07-21 18:27:57,"00:30:22","Autoplayed: user action: Unspecified; ","The Great British Bake Off: Season 6: Special: Christmas  2015 (Episode 11)","","FireTV Stick 2016","00:30:22","Not latest view","GB (United Kingdom)"
"Astrid",2019-07-21 12:26:24,"00:58:41","","The Great British Bake Off: Season 6: Final (Episode 10)","","Apple iPad Mini 4 WiFi","00:59:18","00:59:18","GB (United Kingdom)"
"Astrid",2019-07-21 11:29:11,"00:57:08","","The Great British Bake Off: Season 6: Chocolate (Semi-Final) (Episode 9)","","Apple iPad Mini 4 WiFi","00:58:17","00:58:17","GB (United Kingdom)"
"Astrid",2019-07-21 10:32:21,"00:56:28","","The Great British Bake Off: Season 6: Patisserie (Episode 8)","","Apple iPad Mini 4 WiFi","00:57:49","00:57:49","GB (United Kingdom)"
"Astrid",2019-07-15 18:28:40,"00:56:35","","The Great British Bake Off: Season 6: Victorian (Episode 7)","","Apple iPad Mini 4 WiFi","00:57:56","00:57:56","GB (United Kingdom)"
"Astrid",2019-07-15 18:28:24,"00:00:05","","The Great British Bake Off: Season 6: Bread (Episode 3)","","Apple iPad Mini 4 WiFi","00:00:05","00:00:05","GB (United Kingdom)"
"Astrid",2019-07-14 19:18:53,"00:00:01","","The Great British Bake Off: Season 6: Victorian (Episode 7)","","Apple iPad Mini 4 WiFi","00:00:01","Not latest view","GB (United Kingdom)"
